123.0 	-9.49 	-74.65 	5.8 	c0
11.0 	-24.91 	-175.16 	6.4 	c0
33.0 	-24.2 	-175.1 	6.0 	c0
39.0 	-22.91 	-70.48 	5.8 	c0
0.0 	7.55 	-77.5 	5.8 	c0
51.0 	-57.78 	-25.52 	5.8 	c0
11.0 	19.46 	-155.14 	5.9 	c0
49.0 	-14.92 	-172.88 	6.0 	c0
94.0 	-11.54 	-74.52 	5.8 	c0
33.0 	-16.22 	-172.47 	6.3 	c0
18.0 	-56.8 	-68.42 	5.9 	c0
23.0 	-28.78 	-177.39 	6.2 	c0
101.0 	-13.31 	-74.94 	5.9 	c0
29.0 	-29.48 	-177.57 	6.4 	c0
56.0 	-29.02 	-177.42 	6.5 	c0
42.0 	-29.64 	-176.76 	5.9 	c0
64.0 	-30.01 	-176.85 	6.0 	c0
33.0 	-32.67 	-178.21 	5.8 	c0
11.0 	-32.65 	-177.81 	6.0 	c0
54.0 	-28.65 	-177.38 	5.9 	c0
68.0 	-29.35 	-177.29 	6.0 	c0
48.0 	17.15 	-100.23 	5.8 	c0
5.0 	15.28 	-89.19 	6.0 	c0
40.0 	-57.39 	-64.46 	5.9 	c0
9.0 	-39.93 	-74.89 	5.8 	c0
75.0 	-29.92 	-177.8 	6.2 	c0
3.0 	-30.6 	-178.21 	5.8 	c0
35.0 	3.96 	-85.88 	5.8 	c0
19.0 	0.85 	-79.63 	6.0 	c0
10.0 	-29.93 	-177.62 	6.2 	c0
32.0 	-32.63 	-178.19 	5.9 	c0
5.0 	-11.62 	-74.45 	5.9 	c0
161.0 	4.49 	-75.77 	5.8 	c0
72.0 	-31.3 	-177.67 	5.8 	c0
56.0 	-10.51 	-78.3 	5.8 	c0
27.0 	-41.5 	-75.34 	6.0 	c0
48.0 	17.45 	-100.65 	6.0 	c0
20.0 	-33.78 	-177.83 	6.2 	c0
33.0 	-50.01 	-115.1 	5.9 	c0
25.0 	7.48 	-78.28 	6.2 	c0
3.0 	7.41 	-78.05 	6.1 	c0
6.0 	-30.32 	-177.87 	5.8 	c0
146.0 	-34.28 	-176.53 	6.0 	c0
16.0 	-30.48 	-177.42 	6.0 	c0
11.0 	41.33 	-125.66 	5.8 	c0
70.0 	-20.57 	-68.93 	6.5 	c0
6.0 	48.84 	-129.13 	5.8 	c0
67.0 	-24.93 	-68.68 	6.0 	c0
31.0 	-66.49 	-82.45 	6.1 	c0
33.0 	-60.96 	-22.96 	6.1 	c0
0.0 	-21.89 	-138.96 	5.8 	c0
33.0 	-16.79 	-172.02 	6.4 	c0
69.0 	-22.91 	-175.74 	6.3 	c0
31.0 	22.68 	-45.11 	5.9 	c0
120.0 	-56.17 	-27.7 	6.1 	c0
48.0 	-33.79 	-179.58 	6.0 	c0
17.0 	-15.29 	-173.07 	6.0 	c0
103.0 	-56.11 	-27.83 	6.0 	c0
53.0 	-17.58 	-174.39 	6.2 	c0
33.0 	-59.54 	-20.59 	6.3 	c0
24.0 	-25.87 	-175.37 	6.4 	c0
33.0 	-15.78 	-173.01 	5.9 	c0
4.0 	-31.04 	-67.76 	6.4 	c0
33.0 	-31.02 	-67.51 	6.0 	c0
0.0 	-21.86 	-138.94 	6.0 	c0
26.0 	-31.37 	-67.79 	5.8 	c0
17.0 	-31.44 	-67.44 	5.9 	c0
21.0 	-31.24 	-67.9 	5.9 	c0
125.0 	-15.37 	-71.71 	6.0 	c0
20.0 	-31.25 	-68.0 	5.8 	c0
112.0 	-34.29 	-70.38 	5.8 	c0
81.0 	-26.0 	-177.24 	6.0 	c0
34.0 	-30.63 	-177.6 	5.8 	c0
33.0 	-26.6 	-114.59 	5.8 	c0
47.0 	-22.91 	-175.3 	5.8 	c0
28.0 	29.68 	-67.45 	6.0 	c0
33.0 	-27.97 	-70.3 	5.9 	c0
51.0 	10.06 	-77.89 	5.8 	c0
10.0 	56.52 	-152.61 	5.9 	c0
28.0 	51.24 	-179.25 	5.9 	c0
0.0 	-17.06 	-172.28 	6.5 	c0
25.0 	-15.27 	-175.45 	5.9 	c0
11.0 	52.26 	-168.84 	5.8 	c0
305.0 	-14.95 	-175.81 	5.9 	c0
49.0 	-26.52 	-70.66 	6.3 	c0
57.0 	-59.8 	-26.33 	5.8 	c0
39.0 	-30.62 	-178.07 	6.2 	c0
44.0 	-30.57 	-178.06 	5.9 	c0
23.0 	16.07 	-96.55 	6.3 	c0
0.0 	-21.85 	-139.0 	5.8 	c0
38.0 	-30.02 	-177.47 	5.9 	c0
45.0 	17.53 	-100.79 	5.8 	c0
12.0 	54.8 	-161.29 	5.9 	c0
42.0 	-16.52 	-72.6 	6.2 	c0
17.0 	60.73 	-141.55 	6.2 	c0
3.0 	17.76 	-101.3 	6.3 	c0
75.0 	18.02 	-69.03 	6.0 	c0
51.0 	-22.95 	-69.09 	5.9 	c0
55.0 	56.65 	-156.72 	6.4 	c0
209.0 	-15.44 	-70.05 	5.9 	c0
46.0 	52.68 	-166.97 	6.0 	c0
54.0 	-24.6 	-70.18 	5.8 	c0
31.0 	8.14 	-38.12 	5.8 	c0
109.0 	-56.02 	-27.98 	5.8 	c0
108.0 	17.04 	-94.61 	6.2 	c0
30.0 	-19.86 	-173.04 	5.9 	c0
0.0 	7.11 	-82.31 	5.8 	c0
51.0 	-32.16 	-71.4 	6.0 	c0
0.0 	-21.86 	-139.0 	6.0 	c0
204.0 	-22.86 	-177.47 	6.1 	c0
43.0 	8.95 	-83.49 	6.1 	c0
13.0 	10.72 	-41.68 	6.0 	c0
56.0 	53.97 	-165.22 	5.8 	c0
3.0 	-60.57 	-50.35 	5.8 	c0
92.0 	17.89 	-68.61 	5.9 	c0
32.0 	-23.61 	-174.85 	6.4 	c0
120.0 	-31.34 	-178.72 	5.8 	c0
105.0 	4.81 	-76.2 	6.3 	c0
1.0 	-18.93 	-176.52 	5.8 	c0
28.0 	1.62 	-79.34 	6.2 	c0
33.0 	-4.69 	-105.74 	5.9 	c0
42.0 	51.31 	-178.5 	5.8 	c0
36.0 	-17.62 	-171.16 	5.9 	c0
25.0 	52.94 	-167.7 	6.1 	c0
33.0 	52.78 	-167.8 	6.0 	c0
0.0 	23.86 	-45.57 	5.8 	c0
102.0 	-23.53 	-177.27 	6.6 	c0
0.0 	37.59 	-118.8 	6.1 	c0
73.0 	-19.42 	-69.33 	6.0 	c0
55.0 	-18.61 	-174.7 	6.0 	c0
37.0 	-15.25 	-173.53 	5.8 	c0
16.0 	-30.18 	-177.91 	6.1 	c0
55.0 	-29.32 	-177.24 	5.9 	c0
97.0 	-29.0 	-69.69 	6.0 	c0
0.0 	-21.86 	-139.0 	5.8 	c0
9.0 	15.93 	-88.52 	5.9 	c0
39.0 	-15.22 	-173.52 	6.0 	c0
65.0 	18.22 	-98.2 	6.3 	c0
5.0 	41.15 	-124.3 	5.9 	c0
33.0 	19.57 	-69.58 	5.9 	c0
221.0 	-19.44 	-175.83 	6.0 	c0
77.0 	-21.35 	-68.1 	5.9 	c0
30.0 	-17.59 	-172.31 	6.0 	c0
0.0 	49.44 	-129.57 	6.0 	c0
31.0 	-21.25 	-174.41 	5.8 	c0
27.0 	-61.11 	-55.54 	5.9 	c0
33.0 	3.93 	-85.88 	5.9 	c0
53.0 	18.82 	-103.95 	5.9 	c0
109.0 	-19.52 	-69.01 	5.9 	c0
36.0 	-1.96 	-80.99 	5.8 	c0
33.0 	-22.89 	-175.82 	5.9 	c0
20.0 	-15.08 	-173.12 	6.5 	c0
10.0 	24.84 	-46.29 	5.8 	c0
172.0 	18.34 	-68.86 	5.9 	c0
23.0 	-30.18 	-177.96 	5.9 	c0
274.0 	-29.41 	-179.03 	6.1 	c0
10.0 	-4.76 	-112.01 	5.9 	c0
12.0 	-33.82 	-179.44 	5.8 	c0
18.0 	-33.15 	-73.1 	6.2 	c0
28.0 	18.18 	-102.01 	6.3 	c0
10.0 	-31.38 	-110.79 	5.9 	c0
10.0 	43.56 	-127.7 	6.0 	c0
21.0 	-20.01 	-174.23 	6.3 	c0
57.0 	-32.17 	-71.43 	6.2 	c0
90.0 	-56.4 	-26.54 	5.8 	c0
20.0 	-30.01 	-177.63 	5.9 	c0
8.0 	-30.03 	-177.73 	6.1 	c0
192.0 	-23.1 	-177.27 	5.8 	c0
10.0 	46.99 	-66.65 	5.8 	c0
10.0 	13.15 	-87.56 	5.9 	c0
62.0 	53.26 	-165.65 	6.0 	c0
65.0 	16.73 	-61.44 	5.9 	c0
200.0 	-22.69 	-66.62 	5.8 	c0
12.0 	-25.19 	-175.55 	5.9 	c0
105.0 	-56.05 	-27.37 	6.2 	c0
196.0 	-18.54 	-175.12 	5.8 	c0
10.0 	-52.89 	-46.98 	5.8 	c0
36.0 	-31.55 	-178.6 	6.0 	c0
85.0 	-12.74 	-76.04 	6.0 	c0
86.0 	-15.86 	-172.97 	5.9 	c0
42.0 	-28.21 	-114.06 	5.9 	c0
10.0 	-60.75 	-20.95 	6.0 	c0
44.0 	-41.41 	-74.97 	5.9 	c0
33.0 	-18.11 	-172.51 	6.3 	c0
56.0 	51.57 	-177.37 	5.8 	c0
19.0 	16.51 	-98.25 	5.8 	c0
20.0 	16.58 	-98.34 	6.0 	c0
125.0 	-17.61 	-174.45 	6.3 	c0
83.0 	13.29 	-89.39 	6.0 	c0
51.0 	51.39 	-179.94 	6.3 	c0
10.0 	6.75 	-82.72 	6.1 	c0
52.0 	-2.71 	-79.88 	5.9 	c0
42.0 	-15.36 	-173.09 	5.8 	c0
45.0 	-25.55 	-176.24 	5.9 	c0
153.0 	-14.53 	-70.8 	5.9 	c0
42.0 	-24.39 	-176.65 	6.0 	c0
190.0 	-1.73 	-76.73 	5.9 	c0
14.0 	-10.61 	-74.69 	6.3 	c0
40.0 	-24.15 	-175.97 	5.9 	c0
49.0 	-57.44 	-25.77 	5.8 	c0
55.0 	-15.43 	-173.3 	6.0 	c0
55.0 	-57.98 	-24.35 	5.8 	c0
50.0 	16.14 	-95.25 	6.3 	c0
208.0 	-30.44 	-179.3 	6.0 	c0
40.0 	-29.69 	-177.73 	6.0 	c0
46.0 	55.03 	-159.19 	5.9 	c0
37.0 	54.99 	-159.24 	6.0 	c0
103.0 	-18.65 	-69.38 	6.0 	c0
83.0 	-21.59 	-175.32 	6.2 	c0
44.0 	8.8 	-83.11 	6.3 	c0
38.0 	10.43 	-62.71 	5.9 	c0
102.0 	-4.84 	-78.09 	6.4 	c0
33.0 	-24.01 	-175.9 	5.8 	c0
7.0 	36.24 	-120.27 	6.1 	c0
0.0 	-21.85 	-138.94 	5.9 	c0
135.0 	-16.96 	-174.61 	6.1 	c0
46.0 	51.42 	-174.11 	6.1 	c0
14.0 	60.22 	-141.27 	5.9 	c0
10.0 	-60.91 	-53.1 	5.8 	c0
37.0 	61.04 	-147.37 	6.2 	c0
9.0 	36.21 	-120.36 	6.0 	c0
10.0 	-20.13 	-126.94 	5.8 	c0
20.0 	-16.68 	-172.05 	5.9 	c0
73.0 	-17.44 	-69.96 	5.9 	c0
43.0 	60.97 	-147.47 	6.2 	c0
16.0 	-16.64 	-177.38 	6.0 	c0
5.0 	-26.55 	-70.62 	6.3 	c0
13.0 	-26.16 	-70.59 	5.8 	c0
55.0 	-23.74 	-70.23 	5.8 	c0
30.0 	-20.57 	-173.84 	5.9 	c0
24.0 	-60.75 	-25.6 	6.4 	c0
33.0 	-60.46 	-24.91 	6.2 	c0
44.0 	-60.69 	-25.41 	6.1 	c0
10.0 	44.1 	-113.81 	6.1 	c0
89.0 	-4.0 	-79.4 	5.8 	c0
4.0 	19.5 	-155.44 	6.3 	c0
39.0 	0.48 	-79.79 	6.2 	c0
68.0 	14.07 	-91.95 	5.8 	c0
18.0 	-15.37 	-173.03 	6.0 	c0
103.0 	-33.09 	-70.15 	5.9 	c0
112.0 	-3.88 	-78.47 	5.8 	c0
26.0 	-3.92 	-81.41 	5.9 	c0
326.0 	-23.68 	-178.3 	5.8 	c0
88.0 	-17.32 	-70.53 	5.8 	c0
15.0 	17.38 	-59.63 	5.8 	c0
135.0 	-15.88 	-174.35 	5.9 	c0
50.0 	-30.68 	-71.2 	6.2 	c0
267.0 	-15.83 	-174.8 	6.0 	c0
95.0 	-15.66 	-72.45 	5.8 	c0
20.0 	18.02 	-69.3 	5.9 	c0
46.0 	16.82 	-98.46 	5.8 	c0
93.0 	-56.44 	-27.43 	5.9 	c0
0.0 	50.33 	-176.86 	5.8 	c0
27.0 	-33.28 	-179.28 	6.0 	c0
5.0 	40.39 	-126.8 	6.0 	c0
21.0 	-25.88 	-175.9 	6.3 	c0
10.0 	-31.6 	-110.85 	5.8 	c0
26.0 	15.05 	-94.28 	6.0 	c0
80.0 	-15.75 	-173.65 	6.5 	c0
180.0 	-24.05 	-66.84 	5.9 	c0
177.0 	-17.15 	-174.07 	6.0 	c0
10.0 	8.16 	-38.77 	6.3 	c0
114.0 	-8.16 	-76.12 	5.9 	c0
10.0 	20.33 	-115.79 	6.0 	c0
25.0 	10.21 	-80.03 	6.0 	c0
41.0 	-33.07 	-68.58 	5.8 	c0
61.0 	-17.54 	-174.44 	5.8 	c0
37.0 	-20.54 	-174.0 	5.8 	c0
44.0 	-33.14 	-71.84 	5.9 	c0
33.0 	-32.95 	-71.6 	5.8 	c0
33.0 	-33.24 	-71.78 	5.8 	c0
77.0 	-33.76 	-71.19 	5.8 	c0
12.0 	66.22 	-149.98 	5.8 	c0
10.0 	43.5 	-127.62 	5.9 	c0
20.0 	16.98 	-62.46 	6.1 	c0
40.0 	-32.68 	-71.63 	5.8 	c0
40.0 	-33.15 	-71.69 	5.8 	c0
48.0 	-34.14 	-72.1 	5.8 	c0
46.0 	-32.64 	-71.67 	5.8 	c0
61.0 	-34.0 	-71.45 	6.2 	c0
10.0 	-39.71 	-75.7 	6.0 	c0
33.0 	-15.3 	-173.47 	6.1 	c0
45.0 	-29.7 	-177.78 	5.8 	c0
33.0 	-60.3 	-27.0 	5.8 	c0
45.0 	-9.16 	-78.88 	6.1 	c0
30.0 	-15.35 	-173.54 	5.8 	c0
63.0 	17.98 	-97.16 	6.0 	c0
29.0 	18.54 	-102.32 	6.4 	c0
42.0 	17.81 	-101.69 	6.2 	c0
16.0 	-34.61 	-178.57 	6.4 	c0
11.0 	-22.08 	-174.6 	5.8 	c0
10.0 	62.22 	-124.27 	6.4 	c0
30.0 	54.73 	-159.65 	6.1 	c0
103.0 	-21.55 	-176.39 	6.1 	c0
107.0 	-31.37 	-68.61 	5.8 	c0
0.0 	53.21 	-166.92 	5.8 	c0
49.0 	-35.21 	-179.32 	6.2 	c0
0.0 	-21.86 	-138.92 	5.9 	c0
31.0 	11.71 	-85.86 	5.8 	c0
51.0 	-30.67 	-178.03 	5.9 	c0
6.0 	62.19 	-124.27 	6.2 	c0
13.0 	51.54 	-173.11 	5.8 	c0

====>  C1 

33.0 	-52.26 	28.3 	6.7 	c1
33.0 	-44.6 	37.34 	6.0 	c1
27.0 	36.23 	-7.61 	6.2 	c1
50.0 	36.95 	95.5 	5.9 	c1
46.0 	14.42 	56.36 	5.8 	c1
49.0 	-3.88 	35.06 	6.3 	c1
22.0 	14.17 	96.12 	5.9 	c1
50.0 	29.96 	80.46 	5.8 	c1
34.0 	40.3 	28.23 	5.9 	c1
37.0 	28.04 	93.75 	5.9 	c1
33.0 	-31.78 	57.32 	5.8 	c1
23.0 	27.4 	87.84 	5.8 	c1
0.0 	49.88 	78.96 	5.8 	c1
45.0 	38.38 	22.26 	6.3 	c1
39.0 	35.06 	24.31 	5.9 	c1
33.0 	-54.59 	5.4 	5.8 	c1
18.0 	38.37 	22.4 	5.8 	c1
36.0 	-0.47 	-19.93 	6.0 	c1
62.0 	-6.46 	70.76 	6.1 	c1
29.0 	43.87 	87.74 	6.2 	c1
0.0 	49.77 	78.1 	6.1 	c1
7.0 	-32.2 	78.93 	6.0 	c1
50.0 	31.49 	80.5 	6.0 	c1
34.0 	0.81 	29.9 	6.0 	c1
0.0 	49.72 	78.07 	6.0 	c1
33.0 	29.62 	80.83 	6.0 	c1
36.0 	29.71 	80.89 	6.0 	c1
26.0 	39.17 	41.56 	5.8 	c1
39.0 	27.87 	54.3 	5.9 	c1
42.0 	-1.52 	-15.37 	6.0 	c1
0.0 	73.4 	54.57 	6.4 	c1
1.0 	38.9 	21.1 	5.8 	c1
0.0 	49.92 	77.76 	5.8 	c1
24.0 	48.22 	102.9 	6.1 	c1
21.0 	48.08 	103.02 	6.3 	c1
0.0 	49.79 	78.14 	6.0 	c1
60.0 	39.25 	24.6 	6.0 	c1
33.0 	40.67 	30.69 	6.0 	c1
24.0 	31.61 	100.26 	6.1 	c1
19.0 	27.42 	91.86 	5.8 	c1
0.0 	73.4 	54.42 	5.9 	c1
0.0 	-7.02 	30.9 	6.0 	c1
28.0 	14.48 	51.98 	5.9 	c1
21.0 	41.41 	20.44 	5.9 	c1
27.0 	17.54 	73.84 	5.9 	c1
7.0 	39.4 	24.94 	6.0 	c1
25.0 	34.15 	59.01 	5.9 	c1
14.0 	34.09 	58.24 	5.9 	c1
3.0 	28.3 	53.17 	5.8 	c1
0.0 	49.82 	78.18 	5.8 	c1
0.0 	73.39 	54.58 	6.1 	c1
15.0 	-14.01 	23.82 	5.9 	c1
3.0 	41.42 	79.24 	5.8 	c1
14.0 	35.97 	-10.58 	6.5 	c1
4.0 	38.55 	28.46 	5.9 	c1
35.0 	11.91 	41.21 	5.9 	c1
33.0 	27.61 	33.91 	6.1 	c1
19.0 	12.0 	41.35 	5.8 	c1
22.0 	34.43 	25.04 	5.8 	c1
0.0 	73.39 	54.5 	6.3 	c1
31.0 	-53.37 	23.6 	5.8 	c1
74.0 	27.8 	60.02 	6.1 	c1
20.0 	1.94 	94.61 	6.4 	c1
0.0 	49.94 	78.98 	6.0 	c1
0.0 	43.79 	54.75 	5.8 	c1
31.0 	8.2 	58.49 	5.9 	c1
15.0 	24.12 	102.49 	5.8 	c1
24.0 	30.61 	103.05 	5.8 	c1
18.0 	39.21 	29.51 	6.0 	c1
23.0 	38.34 	22.56 	5.8 	c1
12.0 	50.19 	91.24 	5.9 	c1
24.0 	42.48 	78.71 	5.9 	c1
32.0 	-3.56 	86.19 	5.8 	c1
0.0 	73.31 	54.89 	6.6 	c1
0.0 	43.87 	54.78 	6.0 	c1
0.0 	43.81 	54.82 	6.0 	c1
29.0 	70.97 	-6.86 	5.9 	c1
14.0 	41.42 	79.2 	5.8 	c1
33.0 	37.3 	71.07 	5.9 	c1
37.0 	28.3 	55.61 	6.0 	c1
0.0 	49.77 	78.08 	5.9 	c1
3.0 	38.85 	40.52 	5.9 	c1
0.0 	-5.18 	96.89 	5.9 	c1
41.0 	39.81 	77.22 	5.8 	c1
43.0 	-0.85 	-22.07 	6.0 	c1
0.0 	73.39 	54.91 	6.5 	c1
30.0 	-0.45 	-4.89 	6.0 	c1
0.0 	47.9 	48.07 	6.0 	c1
21.0 	42.09 	84.58 	5.8 	c1
11.0 	28.39 	52.78 	6.0 	c1
0.0 	0.99 	-28.3 	6.0 	c1
14.0 	35.16 	23.56 	5.9 	c1
47.0 	36.28 	69.69 	5.9 	c1
0.0 	73.39 	54.65 	6.3 	c1
45.0 	35.94 	73.33 	6.2 	c1
0.0 	71.42 	-10.39 	5.9 	c1
75.0 	37.96 	22.38 	5.8 	c1
0.0 	49.91 	78.85 	6.1 	c1
0.0 	49.97 	78.95 	6.0 	c1
5.0 	31.33 	100.49 	5.9 	c1
35.0 	31.5 	100.33 	5.9 	c1
39.0 	7.0 	91.33 	5.8 	c1
1.0 	24.31 	93.52 	5.8 	c1
22.0 	35.16 	86.4 	5.9 	c1
0.0 	49.94 	78.85 	6.1 	c1
43.0 	7.15 	84.33 	5.8 	c1
0.0 	73.32 	54.97 	6.8 	c1
0.0 	70.8 	53.42 	5.9 	c1
0.0 	70.8 	53.92 	6.9 	c1
0.0 	50.03 	79.02 	5.8 	c1
24.0 	-38.84 	46.43 	5.9 	c1
17.0 	28.19 	103.98 	5.8 	c1
0.0 	49.91 	78.91 	5.9 	c1
20.0 	-26.02 	84.3 	6.1 	c1
16.0 	45.2 	93.86 	5.9 	c1
7.0 	39.34 	73.77 	6.2 	c1
26.0 	39.46 	73.63 	5.8 	c1
0.0 	73.41 	54.93 	6.4 	c1
41.0 	-0.28 	12.83 	5.9 	c1
0.0 	70.81 	53.91 	6.4 	c1
45.0 	35.05 	72.91 	5.9 	c1
1.0 	32.38 	78.5 	6.2 	c1
49.0 	31.94 	78.53 	5.8 	c1
31.0 	27.47 	56.24 	5.8 	c1
15.0 	71.49 	-10.36 	6.0 	c1
33.0 	35.8 	79.86 	5.8 	c1
34.0 	35.98 	-17.56 	6.5 	c1
0.0 	73.34 	54.5 	6.3 	c1
32.0 	38.51 	40.77 	6.0 	c1
27.0 	-34.74 	81.88 	5.9 	c1
23.0 	0.91 	-26.71 	6.2 	c1
0.0 	70.84 	53.53 	6.7 	c1
0.0 	73.33 	54.93 	6.6 	c1
0.0 	49.91 	78.92 	5.8 	c1
5.0 	66.25 	-16.54 	5.9 	c1
10.0 	40.31 	63.72 	6.2 	c1
5.0 	40.18 	63.79 	6.0 	c1
19.0 	28.7 	52.12 	5.9 	c1
12.0 	46.35 	13.26 	5.9 	c1
14.0 	40.35 	63.45 	6.2 	c1
3.0 	24.51 	98.95 	5.9 	c1
1.0 	3.4 	96.28 	6.3 	c1
29.0 	-29.51 	25.17 	5.9 	c1
0.0 	49.85 	78.97 	5.8 	c1
0.0 	47.81 	48.1 	5.9 	c1
31.0 	26.7 	97.04 	6.2 	c1
9.0 	32.78 	104.09 	6.1 	c1
15.0 	32.59 	104.25 	6.0 	c1
18.0 	32.49 	104.18 	6.2 	c1
0.0 	49.95 	78.98 	5.8 	c1
0.0 	73.41 	54.5 	5.8 	c1
47.0 	-29.36 	77.65 	5.8 	c1
0.0 	49.97 	79.01 	5.8 	c1
10.0 	39.05 	44.04 	6.1 	c1
0.0 	49.87 	78.89 	5.9 	c1
43.0 	38.19 	90.97 	5.8 	c1
15.0 	37.02 	95.73 	5.8 	c1
20.0 	40.11 	70.86 	6.0 	c1
33.0 	-41.31 	80.52 	5.8 	c1
86.0 	45.83 	26.72 	6.1 	c1
24.0 	27.59 	56.38 	6.2 	c1
23.0 	27.57 	56.3 	5.9 	c1
0.0 	49.86 	78.84 	5.8 	c1
21.0 	-14.02 	-14.49 	5.8 	c1
0.0 	50.05 	78.93 	5.8 	c1
4.0 	34.95 	23.05 	5.8 	c1
0.0 	49.93 	78.89 	6.0 	c1
22.0 	3.52 	95.91 	5.8 	c1
10.0 	16.54 	40.32 	5.9 	c1
34.0 	42.84 	78.6 	6.1 	c1
33.0 	40.4 	63.66 	5.9 	c1
0.0 	49.88 	78.81 	5.9 	c1
3.0 	40.78 	23.24 	6.1 	c1
0.0 	49.84 	78.92 	5.8 	c1
0.0 	73.31 	54.7 	5.9 	c1
8.0 	-47.53 	32.26 	5.8 	c1
0.0 	49.98 	79.02 	5.9 	c1
0.0 	49.91 	78.94 	6.0 	c1
34.0 	33.37 	57.44 	6.4 	c1
50.0 	39.4 	74.76 	5.8 	c1
0.0 	47.81 	48.09 	5.8 	c1
7.0 	39.34 	72.56 	5.9 	c1
37.0 	37.71 	48.95 	6.0 	c1
0.0 	49.93 	78.77 	6.0 	c1
0.0 	47.78 	48.14 	5.9 	c1
10.0 	33.96 	59.53 	5.9 	c1
0.0 	47.87 	48.06 	6.0 	c1
24.0 	41.95 	83.38 	5.8 	c1
4.0 	42.05 	19.05 	6.1 	c1
111.0 	36.45 	31.72 	5.8 	c1
15.0 	38.79 	26.57 	5.9 	c1
9.0 	49.88 	78.92 	6.2 	c1
0.0 	50.05 	79.06 	5.8 	c1
0.0 	49.86 	78.94 	6.1 	c1
0.0 	49.93 	78.98 	6.1 	c1
6.0 	42.8 	13.04 	5.8 	c1
46.0 	45.09 	76.96 	5.8 	c1
10.0 	1.16 	94.2 	6.2 	c1
0.0 	73.34 	54.73 	5.8 	c1
0.0 	47.79 	48.11 	5.8 	c1
0.0 	49.96 	79.07 	6.0 	c1
3.0 	34.03 	59.81 	6.0 	c1
9.0 	34.08 	59.8 	6.2 	c1
0.0 	49.88 	78.84 	6.0 	c1
0.0 	34.14 	59.92 	5.9 	c1
0.0 	49.92 	78.8 	6.2 	c1
0.0 	38.75 	-27.75 	6.0 	c1
74.0 	36.47 	76.86 	6.0 	c1
0.0 	-58.07 	-10.68 	5.8 	c1
48.0 	39.29 	22.91 	5.8 	c1
23.0 	29.63 	81.09 	6.1 	c1
0.0 	49.94 	78.86 	6.2 	c1
0.0 	36.16 	1.4 	6.3 	c1
3.0 	36.25 	1.61 	6.0 	c1
0.0 	49.94 	79.1 	5.9 	c1
0.0 	-51.49 	28.98 	6.1 	c1
1.0 	27.4 	88.8 	6.0 	c1
0.0 	40.86 	15.33 	6.0 	c1
0.0 	49.87 	78.97 	5.9 	c1
0.0 	50.01 	79.03 	5.9 	c1
10.0 	-29.68 	60.83 	6.0 	c1
18.0 	38.23 	22.97 	6.1 	c1
32.0 	38.24 	23.26 	5.8 	c1
0.0 	49.87 	78.9 	6.0 	c1
10.0 	-36.0 	-17.08 	6.0 	c1
31.0 	29.89 	57.72 	6.0 	c1
11.0 	29.99 	57.77 	5.9 	c1
30.0 	35.68 	73.6 	6.1 	c1
0.0 	49.89 	78.98 	6.1 	c1
0.0 	73.32 	54.55 	6.0 	c1
31.0 	-11.4 	66.3 	5.9 	c1
0.0 	49.88 	78.89 	6.1 	c1
7.0 	-2.3 	22.83 	5.8 	c1
10.0 	39.22 	25.25 	6.0 	c1
0.0 	49.9 	78.86 	6.2 	c1
10.0 	39.96 	24.39 	5.8 	c1
25.0 	31.68 	82.28 	6.0 	c1
0.0 	49.87 	78.92 	6.1 	c1
0.0 	49.97 	78.86 	6.1 	c1
1.0 	33.71 	22.94 	6.1 	c1
0.0 	49.89 	78.86 	6.1 	c1
18.0 	14.67 	44.23 	5.8 	c1
35.0 	36.13 	68.98 	6.1 	c1
14.0 	38.07 	20.25 	6.2 	c1
32.0 	11.4 	57.52 	5.8 	c1
45.0 	27.78 	62.07 	6.4 	c1
0.0 	49.91 	78.97 	6.1 	c1
10.0 	-7.41 	27.88 	5.8 	c1
2.0 	40.14 	24.75 	6.0 	c1
0.0 	73.38 	54.87 	5.9 	c1
0.0 	73.35 	54.38 	5.8 	c1
0.0 	49.91 	78.83 	6.0 	c1
10.0 	37.59 	-17.41 	5.9 	c1
0.0 	49.89 	78.9 	6.1 	c1
16.0 	40.35 	42.18 	6.0 	c1
10.0 	-6.85 	72.04 	6.5 	c1
33.0 	-6.61 	71.41 	5.8 	c1
34.0 	-6.5 	71.4 	6.1 	c1
11.0 	11.85 	-13.51 	6.3 	c1
45.0 	34.57 	70.47 	5.9 	c1
0.0 	49.86 	78.81 	5.9 	c1
15.0 	40.35 	63.36 	6.4 	c1
0.0 	49.87 	78.97 	5.9 	c1
0.0 	49.91 	78.91 	6.0 	c1
21.0 	-6.79 	71.48 	5.8 	c1
0.0 	49.92 	79.03 	6.1 	c1
25.0 	35.31 	23.29 	5.8 	c1
10.0 	-58.47 	-15.97 	6.0 	c1
0.0 	49.85 	78.92 	6.2 	c1
0.0 	73.37 	54.84 	5.8 	c1
7.0 	39.16 	71.35 	5.9 	c1
0.0 	49.92 	78.83 	6.2 	c1
10.0 	-18.85 	67.33 	6.1 	c1
10.0 	-30.9 	-13.53 	5.8 	c1
0.0 	49.95 	79.03 	5.9 	c1
10.0 	-1.39 	-15.02 	5.8 	c1
0.0 	49.88 	78.82 	6.1 	c1
0.0 	49.83 	78.71 	6.0 	c1
0.0 	49.87 	78.84 	5.9 	c1
0.0 	49.88 	78.96 	5.9 	c1
30.0 	-29.04 	77.78 	5.9 	c1
